Sample,Analyte,Element,HT, ,units,rep,1/18/2023,13:49:58
172182-1,1,Fe,1,1.480,mg/L,1,1/18/2023,16:41:14
172182-1,1,K,1,231.79,mg/L,1,1/18/2023,16:41:14
172182-1,1,La,1,Uncal,mg/L,1,1/18/2023,16:41:14
172182-1,1,Mg,1,37.72,mg/L,1,1/18/2023,16:41:14
172182-1,1,Mn,1,1.400,mg/L,1,1/18/2023,16:41:14
172182-1,1,Mo,1,0.006,mg/L,1,1/18/2023,16:41:14
172182-1,1,Na,1,4.51,mg/L,1,1/18/2023,16:41:14
172182-1,1,Ni,1,0.004,mg/L,1,1/18/2023,16:41:14
172182-1,1,P,1,67.600,mg/L,1,1/18/2023,16:41:14
172182-1,1,S,1,15.99,mg/L,1,1/18/2023,16:41:14
172182-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:41:14
172182-1,1,Si,1,1.180,mg/L,1,1/18/2023,16:41:14
172182-1,1,Sn,1,0.004,mg/L,1,1/18/2023,16:41:14
172182-1,1,Sr,1,0.35,mg/L,1,1/18/2023,16:41:14
172182-1,1,Ti,1,0.001,mg/L,1,1/18/2023,16:41:14
172182-1,1,V,1,0.002,mg/L,1,1/18/2023,16:41:14
172182-1,1,W,1,0.007,mg/L,1,1/18/2023,16:41:14
172182-1,1,Zn,1,0.5550,mg/L,1,1/18/2023,16:41:14
172184-1,1,Ag,1,0.000,mg/L,1,1/18/2023,16:43:56
172184-1,1,Al,1,0.178,mg/L,1,1/18/2023,16:43:56
172184-1,1,Au,1,Uncal,mg/L,1,1/18/2023,16:43:56
172184-1,1,B,1,0.499,mg/L,1,1/18/2023,16:43:56
172184-1,1,Ba,1,0.0183,mg/L,1,1/18/2023,16:43:56
172184-1,1,Be,1,0.000,mg/L,1,1/18/2023,16:43:56
172184-1,1,Ca,1,83.400,mg/L,1,1/18/2023,16:43:56
172184-1,1,Co,1,0.0000,mg/L,1,1/18/2023,16:43:56
172184-1,1,Cr,1,0.0036,mg/L,1,1/18/2023,16:43:56
172184-1,1,Cu,1,0.063,mg/L,1,1/18/2023,16:43:56
172184-1,1,Fe,1,1.220,mg/L,1,1/18/2023,16:43:56
172184-1,1,K,1,143.97,mg/L,1,1/18/2023,16:43:56
172184-1,1,La,1,Uncal,mg/L,1,1/18/2023,16:43:56
172184-1,1,Mg,1,38.79,mg/L,1,1/18/2023,16:43:56
172184-1,1,Mn,1,0.987,mg/L,1,1/18/2023,16:43:56
172184-1,1,Mo,1,0.008,mg/L,1,1/18/2023,16:43:56
172184-1,1,Na,1,3.40,mg/L,1,1/18/2023,16:43:56
172184-1,1,Ni,1,0.002,mg/L,1,1/18/2023,16:43:56
172184-1,1,P,1,52.100,mg/L,1,1/18/2023,16:43:56
172184-1,1,S,1,16.46,mg/L,1,1/18/2023,16:43:56
172184-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:43:56
172184-1,1,Si,1,0.698,mg/L,1,1/18/2023,16:43:56
172184-1,1,Sn,1,0.012,mg/L,1,1/18/2023,16:43:56
172184-1,1,Sr,1,0.41,mg/L,1,1/18/2023,16:43:56
172184-1,1,Ti,1,0.001,mg/L,1,1/18/2023,16:43:56
172184-1,1,V,1,0.001,mg/L,1,1/18/2023,16:43:56
172184-1,1,W,1,0.006,mg/L,1,1/18/2023,16:43:56
172184-1,1,Zn,1,0.4300,mg/L,1,1/18/2023,16:43:56
172210-1,1,Ag,1,0.000,mg/L,1,1/18/2023,16:46:39
172210-1,1,Al,1,0.189,mg/L,1,1/18/2023,16:46:39
172210-1,1,Au,1,Uncal,mg/L,1,1/18/2023,16:46:39
172210-1,1,B,1,0.596,mg/L,1,1/18/2023,16:46:39
172210-1,1,Ba,1,0.0515,mg/L,1,1/18/2023,16:46:39
172210-1,1,Be,1,0.001,mg/L,1,1/18/2023,16:46:39
172210-1,1,Ca,1,94.000,mg/L,1,1/18/2023,16:46:39
172210-1,1,Co,1,-0.0001,mg/L,1,1/18/2023,16:46:39
172210-1,1,Cr,1,0.0038,mg/L,1,1/18/2023,16:46:39
172210-1,1,Cu,1,0.077,mg/L,1,1/18/2023,16:46:39
172210-1,1,Fe,1,1.090,mg/L,1,1/18/2023,16:46:39
172210-1,1,K,1,192.40,mg/L,1,1/18/2023,16:46:39
172210-1,1,La,1,Uncal,mg/L,1,1/18/2023,16:46:39
172210-1,1,Mg,1,35.80,mg/L,1,1/18/2023,16:46:39
172210-1,1,Mn,1,0.385,mg/L,1,1/18/2023,16:46:39
172210-1,1,Mo,1,0.015,mg/L,1,1/18/2023,16:46:39
172210-1,1,Na,1,3.95,mg/L,1,1/18/2023,16:46:39
172210-1,1,Ni,1,0.001,mg/L,1,1/18/2023,16:46:39
172210-1,1,P,1,58.000,mg/L,1,1/18/2023,16:46:39
172210-1,1,S,1,11.85,mg/L,1,1/18/2023,16:46:39
172210-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:46:39
172210-1,1,Si,1,0.742,mg/L,1,1/18/2023,16:46:39
172210-1,1,Sn,1,0.010,mg/L,1,1/18/2023,16:46:39
172210-1,1,Sr,1,0.38,mg/L,1,1/18/2023,16:46:39
172210-1,1,Ti,1,0.002,mg/L,1,1/18/2023,16:46:39
172210-1,1,V,1,0.002,mg/L,1,1/18/2023,16:46:39
172210-1,1,W,1,0.011,mg/L,1,1/18/2023,16:46:39
172210-1,1,Zn,1,0.5580,mg/L,1,1/18/2023,16:46:39
172221-1,1,Ag,1,0.000,mg/L,1,1/18/2023,16:49:21
172221-1,1,Al,1,0.222,mg/L,1,1/18/2023,16:49:21
172221-1,1,Au,1,Uncal,mg/L,1,1/18/2023,16:49:21
172221-1,1,B,1,0.577,mg/L,1,1/18/2023,16:49:21
172221-1,1,Ba,1,0.0155,mg/L,1,1/18/2023,16:49:21
172221-1,1,Be,1,0.000,mg/L,1,1/18/2023,16:49:21
172221-1,1,Ca,1,80.400,mg/L,1,1/18/2023,16:49:21
172221-1,1,Co,1,0.0001,mg/L,1,1/18/2023,16:49:21
172221-1,1,Cr,1,0.0038,mg/L,1,1/18/2023,16:49:21
172221-1,1,Cu,1,0.059,mg/L,1,1/18/2023,16:49:21
172221-1,1,Fe,1,1.050,mg/L,1,1/18/2023,16:49:21
172221-1,1,K,1,175.63,mg/L,1,1/18/2023,16:49:21
172221-1,1,La,1,Uncal,mg/L,1,1/18/2023,16:49:21
172221-1,1,Mg,1,33.81,mg/L,1,1/18/2023,16:49:21
172221-1,1,Mn,1,0.769,mg/L,1,1/18/2023,16:49:21
172221-1,1,Mo,1,0.008,mg/L,1,1/18/2023,16:49:21
172221-1,1,Na,1,3.12,mg/L,1,1/18/2023,16:49:21
172221-1,1,Ni,1,0.002,mg/L,1,1/18/2023,16:49:21
172221-1,1,P,1,57.700,mg/L,1,1/18/2023,16:49:21
172221-1,1,S,1,17.24,mg/L,1,1/18/2023,16:49:21
172221-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:49:21
172221-1,1,Si,1,0.746,mg/L,1,1/18/2023,16:49:21
172221-1,1,Sn,1,0.005,mg/L,1,1/18/2023,16:49:21
172221-1,1,Sr,1,0.32,mg/L,1,1/18/2023,16:49:21
172221-1,1,Ti,1,0.001,mg/L,1,1/18/2023,16:49:21
172221-1,1,V,1,0.001,mg/L,1,1/18/2023,16:49:21
172221-1,1,W,1,0.007,mg/L,1,1/18/2023,16:49:21
172221-1,1,Zn,1,0.5340,mg/L,1,1/18/2023,16:49:21
172221-2,1,Ag,1,0.000,mg/L,1,1/18/2023,16:52:04
172221-2,1,Al,1,0.234,mg/L,1,1/18/2023,16:52:04
172221-2,1,Au,1,Uncal,mg/L,1,1/18/2023,16:52:04
172221-2,1,B,1,0.581,mg/L,1,1/18/2023,16:52:04
172221-2,1,Ba,1,0.0119,mg/L,1,1/18/2023,16:52:04
172221-2,1,Be,1,0.000,mg/L,1,1/18/2023,16:52:04
172221-2,1,Ca,1,68.100,mg/L,1,1/18/2023,16:52:04
172221-2,1,Co,1,-0.0001,mg/L,1,1/18/2023,16:52:04
172221-2,1,Cr,1,0.0161,mg/L,1,1/18/2023,16:52:04
172221-2,1,Cu,1,0.084,mg/L,1,1/18/2023,16:52:04
172221-2,1,Fe,1,1.610,mg/L,1,1/18/2023,16:52:04
172221-2,1,K,1,145.84,mg/L,1,1/18/2023,16:52:04
172221-2,1,La,1,Uncal,mg/L,1,1/18/2023,16:52:04
172221-2,1,Mg,1,27.88,mg/L,1,1/18/2023,16:52:04
172221-2,1,Mn,1,0.824,mg/L,1,1/18/2023,16:52:04
172221-2,1,Mo,1,0.008,mg/L,1,1/18/2023,16:52:04
172221-2,1,Na,1,2.68,mg/L,1,1/18/2023,16:52:04
172221-2,1,Ni,1,0.008,mg/L,1,1/18/2023,16:52:04
172221-2,1,P,1,48.500,mg/L,1,1/18/2023,16:52:04
172221-2,1,S,1,13.05,mg/L,1,1/18/2023,16:52:04
172221-2,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:52:04
172221-2,1,Si,1,0.681,mg/L,1,1/18/2023,16:52:04
172221-2,1,Sn,1,0.008,mg/L,1,1/18/2023,16:52:04
172221-2,1,Sr,1,0.27,mg/L,1,1/18/2023,16:52:04
172221-2,1,Ti,1,0.001,mg/L,1,1/18/2023,16:52:04
172221-2,1,V,1,0.001,mg/L,1,1/18/2023,16:52:04
172221-2,1,W,1,0.009,mg/L,1,1/18/2023,16:52:04
172221-2,1,Zn,1,0.5140,mg/L,1,1/18/2023,16:52:04
