Sample,Analyte,Element,HT, ,units,rep,1/9/2022,10:30:26
165752-3,1,Si,1,2.080,mg/L,1,1/9/2022,12:22:50
165752-3,1,Sn,1,-0.003,mg/L,1,1/9/2022,12:22:50
165752-3,1,Sr,1,0.02,mg/L,1,1/9/2022,12:22:50
165752-3,1,Ti,1,0.002,mg/L,1,1/9/2022,12:22:50
165752-3,1,V,1,0.001,mg/L,1,1/9/2022,12:22:50
165752-3,1,W,1,0.003,mg/L,1,1/9/2022,12:22:50
165752-3,1,Zn,1,0.0284,mg/L,1,1/9/2022,12:22:50
165758-1,1,Ag,1,0.000,mg/L,1,1/9/2022,12:25:02
165758-1,1,Al,1,0.148,mg/L,1,1/9/2022,12:25:02
165758-1,1,Au,1,Uncal,mg/L,1,1/9/2022,12:25:02
165758-1,1,B,1,0.633,mg/L,1,1/9/2022,12:25:02
165758-1,1,Ba,1,0.0035,mg/L,1,1/9/2022,12:25:02
165758-1,1,Be,1,0.000,mg/L,1,1/9/2022,12:25:02
165758-1,1,Ca,1,5.270,mg/L,1,1/9/2022,12:25:02
165758-1,1,Co,1,0.0000,mg/L,1,1/9/2022,12:25:02
165758-1,1,Cr,1,-0.0116,mg/L,1,1/9/2022,12:25:02
165758-1,1,Cu,1,0.024,mg/L,1,1/9/2022,12:25:02
165758-1,1,Fe,1,0.075,mg/L,1,1/9/2022,12:25:02
165758-1,1,K,1,0.26,mg/L,1,1/9/2022,12:25:02
165758-1,1,La,1,Uncal,mg/L,1,1/9/2022,12:25:02
165758-1,1,Mg,1,1.37,mg/L,1,1/9/2022,12:25:02
165758-1,1,Mn,1,0.031,mg/L,1,1/9/2022,12:25:02
165758-1,1,Mo,1,0.000,mg/L,1,1/9/2022,12:25:02
165758-1,1,Na,1,5.68,mg/L,1,1/9/2022,12:25:02
165758-1,1,Ni,1,-0.008,mg/L,1,1/9/2022,12:25:02
165758-1,1,P,1,0.000,mg/L,1,1/9/2022,12:25:02
165758-1,1,S,1,0.42,mg/L,1,1/9/2022,12:25:02
165758-1,1,Sc,1,Uncal,mg/L,1,1/9/2022,12:25:02
165758-1,1,Si,1,1.040,mg/L,1,1/9/2022,12:25:02
165758-1,1,Sn,1,0.000,mg/L,1,1/9/2022,12:25:02
165758-1,1,Sr,1,0.01,mg/L,1,1/9/2022,12:25:02
165758-1,1,Ti,1,0.001,mg/L,1,1/9/2022,12:25:02
165758-1,1,V,1,0.000,mg/L,1,1/9/2022,12:25:02
165758-1,1,W,1,0.006,mg/L,1,1/9/2022,12:25:02
165758-1,1,Zn,1,0.0162,mg/L,1,1/9/2022,12:25:02
165759-1,1,Ag,1,0.000,mg/L,1,1/9/2022,12:54:59
165759-1,1,Al,1,0.160,mg/L,1,1/9/2022,12:54:59
165759-1,1,Au,1,Uncal,mg/L,1,1/9/2022,12:54:59
165759-1,1,B,1,0.546,mg/L,1,1/9/2022,12:54:59
165759-1,1,Ba,1,0.0046,mg/L,1,1/9/2022,12:54:59
165759-1,1,Be,1,0.000,mg/L,1,1/9/2022,12:54:59
165759-1,1,Ca,1,27.400,mg/L,1,1/9/2022,12:54:59
165759-1,1,Co,1,0.0001,mg/L,1,1/9/2022,12:54:59
165759-1,1,Cr,1,-0.0036,mg/L,1,1/9/2022,12:54:59
165759-1,1,Cu,1,0.040,mg/L,1,1/9/2022,12:54:59
165759-1,1,Fe,1,0.101,mg/L,1,1/9/2022,12:54:59
165759-1,1,K,1,26.03,mg/L,1,1/9/2022,12:54:59
165759-1,1,La,1,Uncal,mg/L,1,1/9/2022,12:54:59
165759-1,1,Mg,1,11.91,mg/L,1,1/9/2022,12:54:59
165759-1,1,Mn,1,0.408,mg/L,1,1/9/2022,12:54:59
165759-1,1,Mo,1,0.002,mg/L,1,1/9/2022,12:54:59
165759-1,1,Na,1,1.10,mg/L,1,1/9/2022,12:54:59
165759-1,1,Ni,1,-0.003,mg/L,1,1/9/2022,12:54:59
165759-1,1,P,1,18.600,mg/L,1,1/9/2022,12:54:59
165759-1,1,S,1,3.04,mg/L,1,1/9/2022,12:54:59
165759-1,1,Sc,1,Uncal,mg/L,1,1/9/2022,12:54:59
165759-1,1,Si,1,0.227,mg/L,1,1/9/2022,12:54:59
165759-1,1,Sn,1,-0.002,mg/L,1,1/9/2022,12:54:59
165759-1,1,Sr,1,0.08,mg/L,1,1/9/2022,12:54:59
165759-1,1,Ti,1,0.000,mg/L,1,1/9/2022,12:54:59
165759-1,1,V,1,0.001,mg/L,1,1/9/2022,12:54:59
165759-1,1,W,1,0.007,mg/L,1,1/9/2022,12:54:59
165759-1,1,Zn,1,0.1400,mg/L,1,1/9/2022,12:54:59
165759-2,1,Ag,1,0.001,mg/L,1,1/9/2022,12:57:12
165759-2,1,Al,1,0.144,mg/L,1,1/9/2022,12:57:12
165759-2,1,Au,1,Uncal,mg/L,1,1/9/2022,12:57:12
165759-2,1,B,1,0.689,mg/L,1,1/9/2022,12:57:12
165759-2,1,Ba,1,0.0022,mg/L,1,1/9/2022,12:57:12
165759-2,1,Be,1,0.000,mg/L,1,1/9/2022,12:57:12
165759-2,1,Ca,1,75.500,mg/L,1,1/9/2022,12:57:12
165759-2,1,Co,1,-0.0002,mg/L,1,1/9/2022,12:57:12
165759-2,1,Cr,1,-0.0064,mg/L,1,1/9/2022,12:57:12
165759-2,1,Cu,1,0.098,mg/L,1,1/9/2022,12:57:12
165759-2,1,Fe,1,0.357,mg/L,1,1/9/2022,12:57:12
165759-2,1,K,1,115.18,mg/L,1,1/9/2022,12:57:12
165759-2,1,La,1,Uncal,mg/L,1,1/9/2022,12:57:12
165759-2,1,Mg,1,43.71,mg/L,1,1/9/2022,12:57:12
165759-2,1,Mn,1,0.451,mg/L,1,1/9/2022,12:57:12
165759-2,1,Mo,1,0.016,mg/L,1,1/9/2022,12:57:12
165759-2,1,Na,1,5.29,mg/L,1,1/9/2022,12:57:12
165759-2,1,Ni,1,-0.006,mg/L,1,1/9/2022,12:57:12
165759-2,1,P,1,90.100,mg/L,1,1/9/2022,12:57:12
165759-2,1,S,1,15.36,mg/L,1,1/9/2022,12:57:12
165759-2,1,Sc,1,Uncal,mg/L,1,1/9/2022,12:57:12
165759-2,1,Si,1,0.474,mg/L,1,1/9/2022,12:57:12
165759-2,1,Sn,1,0.001,mg/L,1,1/9/2022,12:57:12
165759-2,1,Sr,1,0.22,mg/L,1,1/9/2022,12:57:12
165759-2,1,Ti,1,0.000,mg/L,1,1/9/2022,12:57:12
165759-2,1,V,1,0.001,mg/L,1,1/9/2022,12:57:12
165759-2,1,W,1,0.021,mg/L,1,1/9/2022,12:57:12
165759-2,1,Zn,1,0.5730,mg/L,1,1/9/2022,12:57:12
165760-1,1,Ag,1,0.000,mg/L,1,1/9/2022,12:59:23
165760-1,1,Al,1,0.566,mg/L,1,1/9/2022,12:59:23
165760-1,1,Au,1,Uncal,mg/L,1,1/9/2022,12:59:23
165760-1,1,B,1,0.785,mg/L,1,1/9/2022,12:59:23
165760-1,1,Ba,1,0.0949,mg/L,1,1/9/2022,12:59:23
165760-1,1,Be,1,-0.001,mg/L,1,1/9/2022,12:59:23
165760-1,1,Ca,1,106.000,mg/L,1,1/9/2022,12:59:23
165760-1,1,Co,1,-0.0003,mg/L,1,1/9/2022,12:59:23
165760-1,1,Cr,1,-0.0045,mg/L,1,1/9/2022,12:59:23
165760-1,1,Cu,1,0.090,mg/L,1,1/9/2022,12:59:23
165760-1,1,Fe,1,1.280,mg/L,1,1/9/2022,12:59:23
165760-1,1,K,1,82.16,mg/L,1,1/9/2022,12:59:23
165760-1,1,La,1,Uncal,mg/L,1,1/9/2022,12:59:23
165760-1,1,Mg,1,36.06,mg/L,1,1/9/2022,12:59:23
165760-1,1,Mn,1,0.612,mg/L,1,1/9/2022,12:59:23
165760-1,1,Mo,1,0.011,mg/L,1,1/9/2022,12:59:23
165760-1,1,Na,1,9.42,mg/L,1,1/9/2022,12:59:23
165760-1,1,Ni,1,0.001,mg/L,1,1/9/2022,12:59:23
165760-1,1,P,1,48.300,mg/L,1,1/9/2022,12:59:23
165760-1,1,S,1,8.71,mg/L,1,1/9/2022,12:59:23
165760-1,1,Sc,1,Uncal,mg/L,1,1/9/2022,12:59:23
165760-1,1,Si,1,0.960,mg/L,1,1/9/2022,12:59:23
165760-1,1,Sn,1,0.002,mg/L,1,1/9/2022,12:59:23
165760-1,1,Sr,1,0.52,mg/L,1,1/9/2022,12:59:23
165760-1,1,Ti,1,0.001,mg/L,1,1/9/2022,12:59:23
165760-1,1,V,1,0.002,mg/L,1,1/9/2022,12:59:23
165760-1,1,W,1,0.021,mg/L,1,1/9/2022,12:59:23
165760-1,1,Zn,1,0.4590,mg/L,1,1/9/2022,12:59:23
165760-2,1,Ag,1,0.000,mg/L,1,1/9/2022,13:01:35
165760-2,1,Al,1,1.330,mg/L,1,1/9/2022,13:01:35
165760-2,1,Au,1,Uncal,mg/L,1,1/9/2022,13:01:35
165760-2,1,B,1,0.891,mg/L,1,1/9/2022,13:01:35
165760-2,1,Ba,1,0.2080,mg/L,1,1/9/2022,13:01:35
165760-2,1,Be,1,0.000,mg/L,1,1/9/2022,13:01:35
165760-2,1,Ca,1,158.000,mg/L,1,1/9/2022,13:01:35
165760-2,1,Co,1,0.0009,mg/L,1,1/9/2022,13:01:35
165760-2,1,Cr,1,-0.0025,mg/L,1,1/9/2022,13:01:35
165760-2,1,Cu,1,0.120,mg/L,1,1/9/2022,13:01:35
165760-2,1,Fe,1,1.370,mg/L,1,1/9/2022,13:01:35
165760-2,1,K,1,129.70,mg/L,1,1/9/2022,13:01:35
165760-2,1,La,1,Uncal,mg/L,1,1/9/2022,13:01:35
165760-2,1,Mg,1,56.08,mg/L,1,1/9/2022,13:01:35
165760-2,1,Mn,1,0.553,mg/L,1,1/9/2022,13:01:35
165760-2,1,Mo,1,0.013,mg/L,1,1/9/2022,13:01:35
165760-2,1,Na,1,15.51,mg/L,1,1/9/2022,13:01:35
165760-2,1,Ni,1,0.007,mg/L,1,1/9/2022,13:01:35
165760-2,1,P,1,63.800,mg/L,1,1/9/2022,13:01:35
165760-2,1,S,1,17.04,mg/L,1,1/9/2022,13:01:35
165760-2,1,Sc,1,Uncal,mg/L,1,1/9/2022,13:01:35
165760-2,1,Si,1,0.715,mg/L,1,1/9/2022,13:01:35
165760-2,1,Sn,1,0.000,mg/L,1,1/9/2022,13:01:35
165760-2,1,Sr,1,0.94,mg/L,1,1/9/2022,13:01:35
165760-2,1,Ti,1,0.006,mg/L,1,1/9/2022,13:01:35
165760-2,1,V,1,0.005,mg/L,1,1/9/2022,13:01:35
165760-2,1,W,1,0.020,mg/L,1,1/9/2022,13:01:35
165760-2,1,Zn,1,0.3940,mg/L,1,1/9/2022,13:01:35
165760-3,1,Ag,1,0.000,mg/L,1,1/9/2022,13:03:47
165760-3,1,Al,1,2.320,mg/L,1,1/9/2022,13:03:47
165760-3,1,Au,1,Uncal,mg/L,1,1/9/2022,13:03:47
165760-3,1,B,1,0.763,mg/L,1,1/9/2022,13:03:47
165760-3,1,Ba,1,0.1580,mg/L,1,1/9/2022,13:03:47
165760-3,1,Be,1,0.000,mg/L,1,1/9/2022,13:03:47
165760-3,1,Ca,1,107.000,mg/L,1,1/9/2022,13:03:47
165760-3,1,Co,1,0.0018,mg/L,1,1/9/2022,13:03:47
165760-3,1,Cr,1,0.0000,mg/L,1,1/9/2022,13:03:47
165760-3,1,Cu,1,0.150,mg/L,1,1/9/2022,13:03:47
165760-3,1,Fe,1,1.560,mg/L,1,1/9/2022,13:03:47
165760-3,1,K,1,113.45,mg/L,1,1/9/2022,13:03:47
165760-3,1,La,1,Uncal,mg/L,1,1/9/2022,13:03:47
165760-3,1,Mg,1,39.95,mg/L,1,1/9/2022,13:03:47
165760-3,1,Mn,1,0.502,mg/L,1,1/9/2022,13:03:47
165760-3,1,Mo,1,0.014,mg/L,1,1/9/2022,13:03:47
165760-3,1,Na,1,8.44,mg/L,1,1/9/2022,13:03:47
165760-3,1,Ni,1,0.012,mg/L,1,1/9/2022,13:03:47
165760-3,1,P,1,61.900,mg/L,1,1/9/2022,13:03:47
165760-3,1,S,1,13.66,mg/L,1,1/9/2022,13:03:47
165760-3,1,Sc,1,Uncal,mg/L,1,1/9/2022,13:03:47
165760-3,1,Si,1,1.290,mg/L,1,1/9/2022,13:03:47
165760-3,1,Sn,1,0.000,mg/L,1,1/9/2022,13:03:47
165760-3,1,Sr,1,0.55,mg/L,1,1/9/2022,13:03:47
165760-3,1,Ti,1,0.002,mg/L,1,1/9/2022,13:03:47
165760-3,1,V,1,0.008,mg/L,1,1/9/2022,13:03:47
165760-3,1,W,1,0.015,mg/L,1,1/9/2022,13:03:47
165760-3,1,Zn,1,0.4030,mg/L,1,1/9/2022,13:03:47
165760-4,1,Ag,1,0.001,mg/L,1,1/9/2022,13:05:59
165760-4,1,Al,1,1.770,mg/L,1,1/9/2022,13:05:59
165760-4,1,Au,1,Uncal,mg/L,1,1/9/2022,13:05:59
165760-4,1,B,1,0.706,mg/L,1,1/9/2022,13:05:59
165760-4,1,Ba,1,0.1210,mg/L,1,1/9/2022,13:05:59
165760-4,1,Be,1,0.000,mg/L,1,1/9/2022,13:05:59
165760-4,1,Ca,1,97.000,mg/L,1,1/9/2022,13:05:59
165760-4,1,Co,1,0.0011,mg/L,1,1/9/2022,13:05:59
165760-4,1,Cr,1,-0.0005,mg/L,1,1/9/2022,13:05:59
165760-4,1,Cu,1,0.110,mg/L,1,1/9/2022,13:05:59
165760-4,1,Fe,1,1.900,mg/L,1,1/9/2022,13:05:59
165760-4,1,K,1,111.87,mg/L,1,1/9/2022,13:05:59
165760-4,1,La,1,Uncal,mg/L,1,1/9/2022,13:05:59
165760-4,1,Mg,1,38.30,mg/L,1,1/9/2022,13:05:59
165760-4,1,Mn,1,0.459,mg/L,1,1/9/2022,13:05:59
165760-4,1,Mo,1,0.014,mg/L,1,1/9/2022,13:05:59
165760-4,1,Na,1,7.63,mg/L,1,1/9/2022,13:05:59
165760-4,1,Ni,1,0.004,mg/L,1,1/9/2022,13:05:59
165760-4,1,P,1,61.000,mg/L,1,1/9/2022,13:05:59
165760-4,1,S,1,15.43,mg/L,1,1/9/2022,13:05:59
165760-4,1,Sc,1,Uncal,mg/L,1,1/9/2022,13:05:59
165760-4,1,Si,1,0.688,mg/L,1,1/9/2022,13:05:59
165760-4,1,Sn,1,0.002,mg/L,1,1/9/2022,13:05:59
165760-4,1,Sr,1,0.48,mg/L,1,1/9/2022,13:05:59
165760-4,1,Ti,1,0.010,mg/L,1,1/9/2022,13:05:59
165760-4,1,V,1,0.006,mg/L,1,1/9/2022,13:05:59
165760-4,1,W,1,0.024,mg/L,1,1/9/2022,13:05:59
165760-4,1,Zn,1,0.3520,mg/L,1,1/9/2022,13:05:59
